SCENARIO,CASE,SubWS,CASE2,TER.AREA,TA,NP,PD,TE,ED,LSI,AREA_AM,PARA_AM,PAFRAC,NDCA,DCAD,CWED,TECI,ECON_AM,CONTAG,CONNECT,COHESION,DIVISION,RPR,SHDI,AI,CA.DEV,PLAND.DEV,NP.DEV,CWED.DEV,TECI.DEV,CA.FOR,PLAND.FOR,NP.FOR,CWED.FOR,TECI.FOR,CA.LOAG,PLAND.LOAG,NP.LOAG,CWED.LOAG,TECI.LOAG,CA.HIAG,PLAND.HIAG,NP.HIAG,CWED.HIAG,TECI.HIAG,CA.WTR,PLAND.WTR,NP.WTR,CWED.WTR,TECI.WTR,POP_MIN,POP_MAX,POP_RANG,POP_MEAN,POP_STD,POP_SUM,MEAN_RI,AMP_MIN,AMP_MAX,AMP_RANG,AMP_MEAN,AMP_STD,AMP_SUM,P_AVL_TOT,P_AVL_HA,P_RET_TOT,P_RET_HA,P_EXP_TOT,P_EXP_HA,N_AVL_TOT,N_AVL_HA,N_RET_TOT,N_RET_HA,N_EXP_TOT,N_EXP_HA,P_VALUE,N_VALUE,GITTEST
IN,IN20Subwatershed20,20,IN2020,3934.0729,3934.802,135,3.4309,38880.4206,9.8812,3.7704,3799.7502,33.8629,1.3195,135,3.4309,1.5952,6.6283,6.664,94.4461,2.3804,99.7936,.0343,100,.0945,97.9655,3867.4617,98.2886,6,1.5733,6.5773,57.7723,1.4682,82,1.2479,15.9784,8.6567,.22,42,.3059,16.0766,.1822,.0046,2,.0166,27,.729,.0185,3,.0332,19.6818,0,3.51770472527,3.51770472527,1.024682525,.769691521576,44255.0135722,7.95700055304338,0,39.196559906,39.196559906,6.01371039866,3.68513720048,259678.028724,4978.20540955,1.26540751432186,2038.49574426,.518164201852996,2939.70966529,.747243312468867,29304.9178113,7.44900223158041,12325.3596362,3.13297692988862,16979.5581751,4.31602530169179,11108562.1795,5616871.00187,0
IN,IN20Subwatershed21,21,IN2021,9980.9344,9995.3319,4035,40.3688,1300531.9583,130.1139,33.7805,357.0809,263.6647,1.3524,4035,40.3688,30.1474,22.2855,23.3706,27.1862,.1973,96.6713,.9643,100,1.343,80.5872,2173.6589,21.7467,666,7.8693,16.3119,2905.2892,29.0665,734,20.5462,30.7448,3503.4235,35.0506,1637,23.2056,21.8413,1398.5628,13.9922,922,8.0154,19.5465,14.3975,.144,76,.3335,24.8716,0,1.25272750854,1.25272750854,.0989347556161,.229285954618,10852.351213,7.54262424718368,0,22.405538559,22.405538559,1.85551045299,2.11154954917,203530.941589,9950.15466814,.996916147263727,6479.78632691,.649216402715762,3470.36834123,.347699744547965,51625.1697955,5.1723784293683,33670.9592513,3.3735277582127,17954.2105442,1.7988506711556,35310895.068,15344415.1089,0
IN,IN20Subwatershed22,22,IN2022,3837.8466,3842.3117,568,14.7828,161528.8283,42.0395,8.017,3004.0704,93.2395,1.3406,568,14.7828,7.3595,14.2147,13.3119,76.8402,.7327,99.4043,.2182,100,.413,93.5658,3413.3024,88.8346,82,6.0185,12.8665,348.6383,9.0737,274,5.7094,17.7249,70.9852,1.8475,169,2.4667,20.3092,4.9207,.1281,29,.271,21.5563,4.465,.1162,14,.156,18.3889,0,5.37917900085,5.37917900085,.702856991481,.613069021554,29646.5079007,8.00924746446149,0,30.5632076263,30.5632076263,5.40920647808,3.28727323158,228084.600355,5832.17617833,1.51964806991765,2355.35376482,.613717537543059,3476.82241351,.905930532374587,31085.5301399,8.09973231861326,13055.5107785,3.4017802531503,18030.0193614,4.69795206546296,12835245.7075,5949612.9988,0
IN,IN20Subwatershed23,23,IN2023,12068.4817,12087.3442,965,7.9836,264344.599,21.8695,8.3875,10246.3207,51.7956,1.3262,965,7.9836,3.9852,13.0491,11.2941,84.1292,.4493,99.6598,.1523,100,.3064,96.4295,11186.5889,92.5479,156,2.9558,11.1008,734.2728,6.0747,485,3.1772,18.3423,146.0709,1.2085,272,1.5266,22.5565,1.5491,.0128,12,.0347,23.9655,18.8626,.1561,40,.1687,18.0615,0,7.57653999329,7.57653999329,1.3007491666,.93258815756,166160.30004,7.940129061236,0,42.8280906677,42.8280906677,5.73694776698,3.78413784231,761080.70161,15088.5085189,1.2502408251487,6091.23791692,.504722803442624,8997.27060194,.745518021702763,88077.617764,7.29815232383374,36792.0269104,3.04860444130267,51285.5908536,4.24954788253107,33193542.5132,16766737.4546,0
IN,IN20Subwatershed24,24,IN2024,7998.088,8046.2923,671,8.3392,167898.214,20.8665,6.2487,7101.3523,48.6135,1.3076,671,8.3392,3.9481,14.1525,11.7387,85.3796,.6671,99.5911,.1174,100,.2769,96.7472,7578.6467,94.1881,40,2.6722,11.4186,290.9572,3.616,317,2.4393,18.7808,120.4652,1.4972,228,1.9615,21.6407,8.0189,.0997,41,.23,25.1311,48.2043,.5991,45,.5653,25.1973,0,16.678609848,16.678609848,.859748004446,1.00285318535,75917.4682886,7.90472935995085,0,76.7168960571,76.7168960571,5.84681789364,3.95277049737,516279.866827,10498.1300874,1.31257996753724,4337.5981575,.542329386410852,6160.53192993,.77025058113014,59734.7306072,7.4686263275923,25225.3370342,3.15392091637401,34509.393573,4.31470541121828,23637272.2277,11495604.8572,0
IN,IN20Subwatershed25,25,IN2025,11118.793,11153.7844,2361,21.1677,798256.0895,71.5682,20.3586,2491.0185,147.8509,1.3356,2361,21.1677,14.9777,19.4168,18.4581,51.3229,.2371,98.912,.7767,100,.9461,89.2671,6227.5592,55.8336,342,7.5406,14.7528,3908.9229,35.0457,686,11.6885,22.3959,918.3422,8.2335,1085,9.428,24.2015,63.9687,.5735,165,.7953,22.6387,34.9914,.3137,83,.3451,16.6055,0,3.99329423904,3.99329423904,.402580619938,.653542936883,49281.5040091,7.679683707726,0,77.19871521,77.19871521,4.29687080419,3.33321235158,525949.877045,8166.63208353,.734489083799833,4073.08050636,.366323980162235,4093.55157717,.368165103637598,54665.8284416,4.91652542156329,28491.0552022,2.56242338554194,26174.7732394,2.35410203602136,22195811.8845,12983846.8411,0
IN,IN20Subwatershed26,26,IN2026,9366.2156,9381.6154,1912,20.3803,521595.3324,55.5976,15.1386,6556.7296,117.4374,1.3205,1912,20.3803,10.341,16.5339,15.127,69.5152,.1815,99.5283,.3011,100,.5462,91.5355,7881.5411,84.0105,94,7.375,14.1887,1091.8413,11.6381,908,7.3495,19.39,379.6203,4.0464,778,5.2882,21.2392,13.2129,.1408,67,.2845,22.2186,15.3999,.1641,65,.2557,18.5654,0,3.69787788391,3.69787788391,.657760452779,.533788100712,67701.3101232,7.82741625050185,0,88.0238342285,88.0238342285,5.19227227568,3.49249937399,534570.392142,12168.0018618,1.29913749388814,4889.77576447,.522065258082464,7278.22609737,.777072235809946,67962.3659352,7.25611803503648,28211.4121627,3.0120395864793,39750.9537724,4.2440784485465,26646304.4018,12856408.8656,0
IN,IN20Subwatershed27,27,IN2027,4700.239,4727.8494,1293,27.3486,355991.3048,75.2967,14.8235,2756.226,160.1706,1.3257,1293,27.3486,14.5551,16.8624,15.5378,58.7096,.4336,99.1778,.417,100,.7421,88.5121,3651.408,77.2319,105,9.3061,14.0661,527.4226,11.1557,400,7.8416,21.2558,490.6087,10.377,557,9.6619,20.3668,30.7997,.6515,135,1.0998,20.4088,27.6104,.584,96,.9291,21.6533,0,4.4436340332,4.4436340332,.484386280664,.577165514107,25129.4758545,8.04765669529003,0,42.3735694885,42.3735694885,5.40028143459,3.70874551054,280188.201952,6451.53549102,1.37259732771461,2964.31603629,.630673469219331,3487.21945473,.741923858495281,34351.3900212,7.30843474580761,16125.9367281,3.43087590399127,18225.453293,3.87755884179507,16153719.7718,7348857.07678,0
IN,IN20Subwatershed28,28,IN2028,12489.472,12515.5333,3586,28.6524,1133961.9574,90.6044,26.8578,2208.0423,185.4827,1.3356,3586,28.6524,19.1563,19.9269,19.0827,46.0157,.149,98.8233,.8236,100,1.0112,86.4017,7102.2533,56.7475,345,9.4777,15.1624,3619.9704,28.9238,1064,13.442,24.02,1614.1609,12.8973,1754,13.4463,22.8985,153.0874,1.2232,321,1.4167,21.4216,26.0613,.2082,102,.309,18.4066,0,3.17221808434,3.17221808434,.370102317135,.558000347432,50820.2295751,7.70140088221433,0,27.2156448364,27.2156448364,4.1044367173,2.99956744363,563732.069811,13927.2842278,1.1151219385255,7281.45577623,.583007494330425,6645.82845154,.532114444192677,76109.3264807,6.09387862679063,40938.6790065,3.27785506116672,35170.6474742,2.81602356562391,39679506.0648,18656435.6542,0
IN,IN20Subwatershed29,29,IN2029,13865.254,13897.8762,5085,36.5883,1392027.7308,100.1612,30.8766,1814.4327,203.9714,1.341,5085,36.5883,22.8866,21.8196,21.2033,37.1954,.1312,98.3843,.8694,100,1.191,85.0128,6261.4572,45.0533,742,9.2718,16.1485,4688.7574,33.7372,1351,16.3762,25.9663,2112.7885,15.2022,2228,15.0646,23.46,802.2509,5.7725,613,4.301,25.002,32.6222,.2347,151,.527,25.434,0,3.71251964569,3.71251964569,.375322154981,.580024408256,57244.1350777,7.84147219534398,0,73.5029220581,73.5029220581,3.34821119347,3.18434750745,510659.126594,14947.5942063,1.07806133276029,7643.74310013,.551287635994984,7303.85110617,.52677369676531,80876.2115671,5.83301334163081,42695.475425,3.07931433675863,38180.7361422,2.75369900487939,41653751.67,19457036.9469,0
IN,IN20Subwatershed3,3,IN203,8959.6228,9150.7997,3882,42.4225,1070630.3406,116.9986,29.1632,1216.142,237.7511,1.324,3882,42.4225,28.1962,23.1142,22.4268,26.7924,.1742,97.4599,.8671,100,1.3828,82.594,3815.8859,41.7,501,9.6055,17.6154,1949.2219,21.3011,932,18.0868,29.6338,1745.1053,19.0705,1595,15.9341,21.7835,1449.4097,15.8392,725,11.1911,26.0199,191.177,2.0892,129,1.2967,21.5027,0,1.09767353535,1.09767353535,.194208724988,.264567739656,19497.7791539,7.8090191633684,0,33.5662269592,33.5662269592,2.83999463621,2.57350608881,285197.941357,11555.1107672,1.28968719165276,5943.14283026,.663325115680093,5611.96793693,.626362075971547,58711.9178055,6.55294526522925,30349.5513487,3.38736931522385,28362.3664568,3.1655759500054,32386514.3488,13830794.3883,0
IN,IN20Subwatershed30,30,IN2030,5771.8508,5836.184,2089,35.7939,520659.5459,89.2123,18.4379,1544.8972,184.1659,1.3372,2089,35.7939,18.1458,18.7647,17.6838,46.8212,.2889,98.6214,.7353,100,.9879,86.6914,3589.5352,61.5048,287,9.7616,15.0644,1539.3485,26.3759,693,12.333,21.9761,552.6638,9.4696,794,10.846,22.1663,90.3033,1.5473,203,1.9818,23.2218,64.3332,1.1023,112,1.0207,17.6503,0,2.62835288048,2.62835288048,.423564411505,.545205955429,27124.6413484,7.86818801174044,0,32.175491333,32.175491333,4.29638492178,3.11656933739,275170.565085,7730.31453201,1.33931295175024,3598.07385003,.623383031666376,4132.24068198,.715929920083866,40767.948575,7.06323673075541,19670.3047409,3.4079717966549,21097.6438341,3.65526493410051,19607314.4631,8964084.42093,0
IN,IN20Subwatershed31,31,IN2031,4860.6163,4876.2895,755,15.4831,205571.1681,42.1573,9.1199,3945.4703,94.108,1.3423,755,15.4831,7.2099,13.7914,13.07,78.5235,.4869,99.5036,.1909,100,.3721,93.4193,4405.3635,90.3425,81,6.1614,12.8062,389.6439,7.9906,437,5.8086,17.1287,63.4219,1.3006,195,1.9933,20.3283,2.187,.0448,15,.0904,19.2105,15.6732,.3214,27,.308,17.0411,0,3.91290187836,3.91290187836,.909811840878,.602208211541,48716.7848317,7.81642920195817,0,36.1224136353,36.1224136353,5.44803211393,3.457327889,291540.542513,5365.28806274,1.10382875989203,2107.04258399,.43349288525202,3258.24547874,.670335874637955,32639.1531229,6.71502359132935,13330.9119088,2.74263819359697,19308.2412141,3.97238539773238,11482100.7721,6075117.86586,0
IN,IN20Subwatershed32,32,IN2032,13205.0645,13207.8894,445,3.3692,125938.7538,9.5351,4.7762,12553.8852,26.1004,1.3038,445,3.3692,1.6232,9.7568,9.0267,93.2622,.8026,99.8102,.0495,100,.1248,98.3235,12890.4152,97.5963,44,1.4636,9.1744,272.2769,2.0615,216,1.212,16.6232,39.6387,.3001,141,.4477,18.7615,2.7337,.0207,26,.0702,27.4286,2.8248,.0214,18,.0398,18.5106,0,7.95206594467,7.95206594467,1.24192827753,1.02855207461,179448.700676,7.97572792393331,0,88.1507415771,88.1507415771,6.54925902051,4.59289223513,949282.348728,15170.2961744,1.14882408748552,6273.68847701,.475097147538355,8896.60769735,.67372693994414,92706.5149795,7.02052723631149,38950.2160766,2.94964224344379,53756.2989029,4.0708849928677,34187787.1159,17750260.0861,0
IN,IN20Subwatershed33,33,IN2033,4006.1516,4008.4297,767,19.1347,228965.8312,57.1211,10.8,2415.5994,124.1376,1.3316,767,19.1347,11.0133,16.1203,14.8644,65.0551,.5659,99.1502,.3974,100,.6525,91.2808,3213.1953,80.1609,85,7.197,13.2035,481.223,12.0053,239,6.7624,21.3092,292.6885,7.3018,386,7.1185,20.711,19.0448,.4751,41,.5856,20.1451,2.2781,.0568,16,.1277,20.6829,0,4.92364645004,4.92364645004,.830080120069,.972139121366,36509.413921,7.9321732722246,0,32.7914009094,32.7914009094,5.4499286353,3.58443756012,239736.910738,5110.36937459,1.27563055142247,2336.3848583,.583199312352533,2773.98451628,.692431239067438,28331.2367533,7.07193326216112,13193.1232704,3.29321618043611,15138.113483,3.77871708174998,12731876.7021,6012325.29587,0
IN,IN20Subwatershed34,34,IN2034,10747.3738,10761.7713,1722,16.0011,487182.5378,45.2697,13.2297,7836.1113,95.8016,1.316,1722,16.0011,8.4268,16.5031,15.0711,72.0673,.2089,99.5527,.2719,100,.518,93.1545,9227.1612,85.7402,97,5.9493,14.1644,1042.179,9.6841,773,5.848,19.6313,437.8482,4.0686,732,4.4005,20.7461,40.1854,.3734,79,.4062,21.4881,14.3975,.1338,41,.1561,17.179,0,13.7761468887,13.7761468887,1.12875898367,1.21317074161,133325.624874,7.94313605691428,0,52.4450874329,52.4450874329,5.633375894,3.6565957834,665307.326457,14206.0882437,1.32181949823872,6046.0619243,.562561797590031,8160.02631944,.759257700652414,79425.8683926,7.39025829664545,34603.1908546,3.21968803714634,44822.677538,4.17057025949912,32947360.8253,15769248.5267,0
IN,IN20Subwatershed35,35,IN2035,7264.453,7289.2386,1970,27.0261,587251.3222,80.5642,18.4161,1189.7685,165.8742,1.3379,1970,27.0261,16.8356,19.5008,18.5263,48.1038,.284,98.4989,.8368,100,.9924,88.0142,4275.2392,58.6514,247,8.5289,15.0636,2096.2951,28.7588,514,11.4275,23.5527,787.1244,10.7984,920,11.4915,22.582,105.7943,1.4514,194,1.5119,21.0779,24.7856,.34,95,.5314,19.8653,0,3.17221808434,3.17221808434,.546377871026,.799596636949,43724.4355067,7.77400422078966,0,25.836763382,25.836763382,4.36697955841,3.19531952547,349327.795816,6820.06665003,.938827279910821,3556.06688191,.489516124876849,3263.99976812,.449311155033972,41015.3019538,5.64602757479469,21503.4023742,2.96008555278698,19511.8995797,2.68594202202148,19378402.0316,9799457.44402,0
IN,IN20Subwatershed36,36,IN2036,7508.026,7544.4754,1731,22.9439,481779.1253,63.8585,15.3672,4749.7299,133.5988,1.3169,1731,22.9439,12.2993,17.3639,15.9948,62.1013,.2592,99.329,.3704,100,.6975,90.4082,6042.3964,80.0903,103,7.9358,15.0461,726.2539,9.6263,647,7.0549,20.9656,630.6654,8.3593,762,7.648,19.8037,108.7103,1.4409,170,1.4145,21.1689,36.4494,.4831,49,.3364,17.6618,0,4.50841474533,4.50841474533,.876984702174,.785590246181,72609.9484165,7.83148692765571,0,42.7886276245,42.7886276245,5.07341602899,3.5329498423,420048.406704,10240.7756291,1.36397711317196,4349.8909655,.579365463771703,5890.88466362,.784611649402919,55719.5228196,7.42132789891777,24377.7030168,3.24688580151427,31341.8198028,4.1744420974035,23704260.556,11109323.9637,0
IN,IN20Subwatershed37,37,IN2037,11879.765,12336.1113,4445,36.0324,1497137.6878,121.3622,34.9776,553.1989,246.0817,1.3562,4445,36.0324,26.5429,21.0676,21.2341,28.2271,.1552,97.2944,.9552,100,1.347,81.8862,4461.2222,36.1639,580,10.3855,15.8968,3826.0917,31.0154,1092,17.7678,26.3729,2965.704,24.0408,1955,19.8114,22.4843,626.7471,5.0806,687,4.0058,20.5295,456.3463,3.6993,131,.886,15.3941,0,2.27069711685,2.27069711685,.0980391008342,.15091368395,13273.3177837,7.5880743422897,0,38.0300598145,38.0300598145,3.1996215081,2.74216174114,433158.360524,11390.3503446,.958802665254742,7102.62528092,.59787590755541,4287.72506369,.360926757700173,62565.4015344,5.26655211903602,38924.4490431,3.27653358825701,23640.9524913,1.99001853077902,38704988.6137,17738517.6212,0
IN,IN20Subwatershed4,4,IN204,10083.6305,10119.4421,4819,47.6212,1400479.9961,138.395,36.1334,157.6886,280.3517,1.3377,4819,47.6212,36.0403,25.0648,27.0447,24.6182,.1515,95.1812,.9844,100,1.3636,79.3196,1520.7594,15.0281,923,8.5742,18.3945,3351.5207,33.1196,912,25.718,32.9969,2210.9284,21.8483,2124,18.8769,21.6301,3000.422,29.6501,742,17.8197,27.0425,35.8115,.3539,118,.6842,26.0057,0,1.29512917995,1.29512917995,.0965748288753,.243173704585,10725.6970697,7.78510750439757,0,22.3349323273,22.3349323273,1.32385021949,1.6698272721,147016.214575,11244.1099162,1.11508547602969,6873.62591579,.681661819697777,4370.48400037,.433423656327947,55469.5115683,5.50094646648348,34067.368359,3.37848241850988,21402.1432094,2.12246404798351,37457081.3302,15525065.3201,0
IN,IN20Subwatershed5,5,IN205,10923.5154,10948.0276,3788,34.5998,1080320.2591,98.6772,27.0454,1469.5693,201.0711,1.3277,3788,34.5998,23.1377,22.3541,21.8866,35.6393,.1666,98.1637,.8658,100,1.2331,85.2923,4891.416,44.6785,502,8.2635,16.6463,3518.8234,32.1412,914,16.7963,27.2216,1432.9163,13.0884,1692,13.0691,22.4192,1080.3597,9.8681,611,7.5987,25.3671,24.5122,.2239,69,.3171,21.4571,0,2.97159385681,2.97159385681,.206560264834,.345764817753,24815.9436569,7.88234370588348,0,34.5304374695,34.5304374695,3.33920688758,3.11133630743,401189.011509,11520.6327137,1.054663475249,6189.96113351,.566663835481936,5330.67158018,.487999639766151,63102.3034329,5.77673954969661,34477.3207304,3.15624773416807,28624.9827024,2.62049181551939,33731524.0092,15711887.4215,0
IN,IN20Subwatershed6,6,IN206,10327.2035,10410.5815,4991,47.9416,1479327.5572,142.0985,37.7777,167.4638,288.3666,1.349,4991,47.9416,35.4422,23.8961,25.9921,26.1006,.1656,94.9898,.9839,100,1.3199,78.7008,1179.2286,11.3272,1091,7.7413,17.3497,4190.0388,40.2479,887,26.3597,30.7287,3102.0247,29.7968,1967,23.3077,22.7996,1855.9114,17.8272,891,12.2961,24.3266,83.378,.8009,155,.7521,14.4905,0,.832194149494,.832194149494,.0513707272596,.155713729501,5867.71857977,7.84593217111362,0,19.7304878235,19.7304878235,1.16618791161,1.39832579865,133233.470338,8140.6424787,.78827172125542,5237.00629244,.507107881861726,2903.63618626,.281163839393695,44403.8076804,4.29969329842295,28963.1697562,2.80455108260431,15440.6379241,1.49514221580896,28538499.6254,13198997.2811,0
IN,IN20Subwatershed7,7,IN207,5675.8067,5684.3723,2682,47.182,811840.0874,142.8197,28.106,185.066,290.1213,1.3436,2682,47.182,36.2676,24.2989,26.1841,30.7185,.3149,95.8262,.9674,100,1.2177,78.7059,628.4785,11.0563,743,8.0161,16.3577,2502.2501,44.0198,509,28.5333,29.9734,1950.2242,34.3085,1046,27.8817,24.5964,594.8539,10.4647,348,7.3832,23.5566,8.5656,.1507,36,.3027,24.7826,0,.832194149494,.832194149494,.0430154862432,.150522416978,2683.30603185,7.80517586486612,0,20.4934024811,20.4934024811,.966266607144,1.19245354696,60276.6772203,3770.13388745,.664246350646508,2617.93046879,.461243768007462,1152.20341866,.203002582639046,21011.021556,3.7018564349628,14620.6451149,2.57595895838031,6390.37644107,1.12589747657721,14266129.0689,6662870.69901,0
IN,IN20Subwatershed8,8,IN208,13572.8388,13607.1923,5046,37.0833,1544077.9472,113.4751,34.4631,746.2328,230.5441,1.3334,5046,37.0833,26.5613,22.4718,23.2807,33.6349,.1332,97.6901,.9452,100,1.2347,83.0108,3890.9716,28.595,837,8.7186,16.4329,6188.1939,45.4774,889,19.7994,27.0617,2486.4857,18.2733,2407,18.5337,23.7206,1007.1876,7.4019,788,5.4381,22.3622,34.3535,.2525,125,.3902,20.8412,0,.668794631958,.668794631958,.0625437075994,.121431235232,9339.40168099,7.73496569486975,0,23.8257198334,23.8257198334,2.29227248875,2.24242301103,342298.173927,9494.051507,.69948900498251,5651.98868257,.416419053217518,3842.06282443,.283069951764991,56231.260792,4.14292556042145,34483.7362874,2.54064288212131,21747.5245047,1.6022826783075,30799901.2972,15714811.0973,0
IN,IN20Subwatershed9,9,IN209,5151.2089,5166.0621,1718,33.2555,501853.2555,97.1443,19.2495,537.6253,202.025,1.3465,1718,33.2555,21.823,20.3372,21.3945,44.3674,.3661,97.4668,.8959,100,1.0294,85.3711,1458.0664,28.2239,318,8.2843,14.9331,2917.1352,56.4673,312,17.1928,23.6331,700.1926,13.5537,789,15.1528,24.7208,75.8147,1.4676,248,2.09,20.2079,14.8531,.2875,51,.4075,18.8486,0,1.31213772297,1.31213772297,.104044806419,.22729923335,5899.02838956,7.52255496034977,0,28.8251457214,28.8251457214,2.88968947809,2.64203451601,163825.165581,2518.50489365,.488915309501426,1464.02910772,.284210781612837,1054.47578593,.204704527888589,18691.4274384,3.62855162763832,11353.7692654,2.20409800608164,7337.65817299,1.42445362155474,7978068.34845,5174101.14036,0
IN,IN23Subwatershed1,1,IN231,12946.0006,13007.7822,4588,35.2712,1210092.719,93.0284,28.25,3691.5629,190.7909,1.326,4588,35.2712,22.0312,22.2257,20.9232,39.9782,.1279,98.5623,.7162,100,1.145,86.0209,7633.9587,58.6876,494,8.5853,16.8928,2259.7706,17.3725,1184,13.7611,29.1249,1561.7649,12.0064,1936,11.8059,20.9199,1490.5064,11.4586,825,8.8417,26.4252,61.7817,.475,149,.7791,27.5624,0,3.55793094635,3.55793094635,.347507843442,.516043145616,49613.3473003,8.03161893877581,0,34.5664710999,34.5664710999,3.92474224103,3.323277388,560253.030165,19435.1381713,1.50124650629941,9336.37909401,.721178639062476,10098.7590773,.780067867237701,97923.7683677,7.56401698047967,47826.4820198,3.69430556181189,50097.2863479,3.86971141866779,50877588.5302,21795321.8331,0
IN,IN23Subwatershed10,10,IN2310,10455.3231,10464.5266,5245,50.1217,1539519.7612,147.118,39.0192,149.3624,297.8302,1.3497,5245,50.1217,36.0942,23.6485,25.3441,27.0301,.1584,94.8919,.9857,100,1.2923,77.9722,1262.6977,12.0665,1252,8.2553,17.4371,3987.1068,38.1012,860,26.3703,30.763,3480.2782,33.2579,2131,26.6787,23.0831,1725.2404,16.4866,946,10.2729,21.2507,9.2035,.0879,56,.2075,24.4694,0,1.31085765362,1.31085765362,.0571632998186,.175353669389,6564.97633097,7.72551155807727,0,18.9318313599,18.9318313599,1.0148024299,1.24478652989,116538.896248,9058.90339446,.866439354175482,6168.58494462,.589994674064162,2890.31844985,.276444680112277,44631.7461043,4.26880601177213,30210.0456696,2.88944161559197,14421.7004346,1.3793643961706,33615036.7788,13767219.3344,0
IN,IN23Subwatershed11,11,IN2311,9595.6644,9641.9551,3525,36.559,1104379.0287,114.5389,29.5031,328.1957,233.3294,1.3417,3525,36.559,26.2021,21.7875,21.9106,32.5635,.1849,96.7703,.966,100,1.2578,82.8845,3414.5781,35.4138,568,9.369,16.1219,3457.4973,35.8589,776,18.7048,26.2986,2190.6079,22.7195,1592,19.3342,23.4437,532.9811,5.5277,483,4.0262,21.5993,46.2907,.4801,106,.6424,21.5546,0,.604688465595,.604688465595,.0747316452123,.120464601445,7908.9994761,7.72119170893628,0,24.2704086304,24.2704086304,2.77720880821,2.5140322032,293862.018414,8432.89385251,.878823341561424,4897.39321814,.510375625281351,3535.50063437,.368447716280073,47871.0625991,4.98882209751937,28356.6966934,2.9551571950974,19514.3659057,2.03366490242197,26687814.892,12922617.4381,0
IN,IN23Subwatershed12,12,IN2312,8130.4904,8158.1008,2256,27.6535,666189.4433,81.6599,20.2504,3811.6352,170.3575,1.3301,2256,27.6535,16.3427,18.2056,17.0136,53.787,.2158,99.1953,.5328,100,.8429,87.6201,5861.5163,71.849,206,9.9859,14.8527,1268.803,15.5527,699,9.9256,22.3687,902.0311,11.0569,1098,10.7551,21.2317,98.14,1.203,159,1.3538,24.0704,27.6104,.3384,94,.4571,18.494,0,2.0095012188,2.0095012188,.382971819619,.405567366739,34288.615926,7.97842421491785,0,40.7088279724,40.7088279724,5.10982869411,3.44219003531,457472.743326,10794.5153742,1.32765858430876,5251.66679928,.645922514007273,5542.8485749,.681736070299031,57992.6218369,7.13273357249152,28671.1712804,3.52637662303863,29321.4505565,3.60635694945289,28618390.4725,13065928.7281,0
